02-01 16:53:50.688 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_4, iter=71 lmb=.11E0 alpha=.1E1 obj=0.3009 imp=.14E-6 bdf=.51E-3] train deviance = 0.6122447792030633, valid deviance = 0.6052856794001413
02-01 16:53:50.947 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=49 lmb=.4E0 alpha=.5E0 obj=0.3432 imp=.13E-5 bdf=.88E-3] Got 20 active columns out of 20 total
02-01 16:53:50.948 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=49 lmb=.4E0 alpha=.5E0 obj=0.3432 imp=.13E-5 bdf=.88E-3] computed in 0+0=0ms, step = 1
02-01 16:53:50.949 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=50 lmb=.4E0 alpha=.5E0 obj=0.343 imp=.51E-3 bdf=.79E-2] computed in 1+0=1ms, step = 1
02-01 16:53:50.950 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=51 lmb=.4E0 alpha=.5E0 obj=0.343 imp=.13E-5 bdf=.86E-3] relImprovement < eps; relImprovement = 1.2658807880352285E-6, eps = 1.0E-4
02-01 16:53:50.950 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 2 iterations (1)
02-01 16:53:50.950 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=51 lmb=.4E0 alpha=.5E0 obj=0.343 imp=.13E-5 bdf=.86E-3] solution has 7 nonzeros
02-01 16:53:50.951 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=51 lmb=.4E0 alpha=.5E0 obj=0.343 imp=.13E-5 bdf=.86E-3] train deviance = 0.6713018070188638, valid deviance = 0.6681175389884794
02-01 16:53:50.951 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=51 lmb=.37E0 alpha=.5E0 obj=0.3365 imp=.13E-5 bdf=.86E-3] Got 20 active columns out of 20 total
02-01 16:53:50.951 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=51 lmb=.37E0 alpha=.5E0 obj=0.3365 imp=.13E-5 bdf=.86E-3] computed in 0+0=0ms, step = 1
02-01 16:53:50.951 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=52 lmb=.37E0 alpha=.5E0 obj=0.3363 imp=.48E-3 bdf=.9E-2] computed in 0+0=0ms, step = 1
02-01 16:53:50.953 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=53 lmb=.37E0 alpha=.5E0 obj=0.3363 imp=.11E-5 bdf=.86E-3] relImprovement < eps; relImprovement = 1.0893313843491722E-6, eps = 1.0E-4
02-01 16:53:50.953 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 2 iterations (1)
02-01 16:53:50.953 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=53 lmb=.37E0 alpha=.5E0 obj=0.3363 imp=.11E-5 bdf=.86E-3] solution has 7 nonzeros
02-01 16:53:50.954 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=53 lmb=.37E0 alpha=.5E0 obj=0.3363 imp=.11E-5 bdf=.86E-3] train deviance = 0.6624322580150007, valid deviance = 0.6596126667459817
02-01 16:53:50.954 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=53 lmb=.34E0 alpha=.5E0 obj=0.3301 imp=.11E-5 bdf=.86E-3] Got 20 active columns out of 20 total
02-01 16:53:50.954 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=53 lmb=.34E0 alpha=.5E0 obj=0.3301 imp=.11E-5 bdf=.86E-3] computed in 0+0=0ms, step = 1
02-01 16:53:50.959 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=54 lmb=.34E0 alpha=.5E0 obj=0.3299 imp=.56E-3 bdf=.24E-1] computed in 5+0=5ms, step = 1
02-01 16:53:50.959 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=55 lmb=.34E0 alpha=.5E0 obj=0.3299 imp=.51E-6 bdf=.93E-3] relImprovement < eps; relImprovement = 5.127889182159366E-7, eps = 1.0E-4
02-01 16:53:50.959 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 2 iterations (1)
02-01 16:53:50.959 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=55 lmb=.34E0 alpha=.5E0 obj=0.3299 imp=.51E-6 bdf=.93E-3] solution has 9 nonzeros
02-01 16:53:50.960 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=55 lmb=.34E0 alpha=.5E0 obj=0.3299 imp=.51E-6 bdf=.93E-3] train deviance = 0.6521466793788365, valid deviance = 0.6496605951337499
02-01 16:53:50.960 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=55 lmb=.31E0 alpha=.5E0 obj=0.3239 imp=.51E-6 bdf=.93E-3] Got 20 active columns out of 20 total
02-01 16:53:50.960 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=55 lmb=.31E0 alpha=.5E0 obj=0.3239 imp=.51E-6 bdf=.93E-3] computed in 0+0=0ms, step = 1
02-01 16:53:50.961 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=56 lmb=.31E0 alpha=.5E0 obj=0.3237 imp=.58E-3 bdf=.3E-1] computed in 1+0=1ms, step = 1
02-01 16:53:50.962 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=57 lmb=.31E0 alpha=.5E0 obj=0.3237 imp=.26E-6 bdf=.59E-3] relImprovement < eps; relImprovement = 2.6016196054005496E-7, eps = 1.0E-4
02-01 16:53:50.962 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 2 iterations (1)
02-01 16:53:50.962 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=57 lmb=.31E0 alpha=.5E0 obj=0.3237 imp=.26E-6 bdf=.59E-3] solution has 9 nonzeros
02-01 16:53:50.963 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=57 lmb=.31E0 alpha=.5E0 obj=0.3237 imp=.26E-6 bdf=.59E-3] train deviance = 0.64192409263221, valid deviance = 0.6396107781119066
02-01 16:53:50.963 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=57 lmb=.28E0 alpha=.5E0 obj=0.3178 imp=.26E-6 bdf=.59E-3] Got 20 active columns out of 20 total
02-01 16:53:50.963 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=57 lmb=.28E0 alpha=.5E0 obj=0.3178 imp=.26E-6 bdf=.59E-3] computed in 0+0=0ms, step = 1
02-01 16:53:50.964 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=58 lmb=.28E0 alpha=.5E0 obj=0.3176 imp=.52E-3 bdf=.29E-1] computed in 1+0=1ms, step = 1
02-01 16:53:50.965 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=59 lmb=.28E0 alpha=.5E0 obj=0.3176 imp=.24E-6 bdf=.55E-3] relImprovement < eps; relImprovement = 2.3764797651542283E-7, eps = 1.0E-4
02-01 16:53:50.965 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 2 iterations (1)
02-01 16:53:50.965 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=59 lmb=.28E0 alpha=.5E0 obj=0.3176 imp=.24E-6 bdf=.55E-3] solution has 10 nonzeros
02-01 16:53:50.966 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=59 lmb=.28E0 alpha=.5E0 obj=0.3176 imp=.24E-6 bdf=.55E-3] train deviance = 0.6327401085570135, valid deviance = 0.6305853207797623
02-01 16:53:50.966 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=59 lmb=.25E0 alpha=.5E0 obj=0.312 imp=.24E-6 bdf=.55E-3] Got 20 active columns out of 20 total
02-01 16:53:50.966 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=59 lmb=.25E0 alpha=.5E0 obj=0.312 imp=.24E-6 bdf=.55E-3] computed in 0+0=0ms, step = 1
02-01 16:53:50.967 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=60 lmb=.25E0 alpha=.5E0 obj=0.3118 imp=.49E-3 bdf=.3E-1] computed in 1+0=1ms, step = 1
02-01 16:53:50.968 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=61 lmb=.25E0 alpha=.5E0 obj=0.3118 imp=.27E-6 bdf=.56E-3] relImprovement < eps; relImprovement = 2.683120192293002E-7, eps = 1.0E-4
02-01 16:53:50.968 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 2 iterations (1)
02-01 16:53:50.968 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=61 lmb=.25E0 alpha=.5E0 obj=0.3118 imp=.27E-6 bdf=.56E-3] solution has 10 nonzeros
02-01 16:53:50.969 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=61 lmb=.25E0 alpha=.5E0 obj=0.3118 imp=.27E-6 bdf=.56E-3] train deviance = 0.6242949075633804, valid deviance = 0.6222652739337414
02-01 16:53:50.969 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=61 lmb=.23E0 alpha=.5E0 obj=0.3064 imp=.27E-6 bdf=.56E-3] Got 20 active columns out of 20 total
02-01 16:53:50.969 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=61 lmb=.23E0 alpha=.5E0 obj=0.3064 imp=.27E-6 bdf=.56E-3] computed in 0+0=0ms, step = 1
02-01 16:53:50.969 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=62 lmb=.23E0 alpha=.5E0 obj=0.3063 imp=.45E-3 bdf=.3E-1] computed in 0+0=0ms, step = 1
02-01 16:53:50.971 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=63 lmb=.23E0 alpha=.5E0 obj=0.3063 imp=.24E-6 bdf=.53E-3] relImprovement < eps; relImprovement = 2.37990641162268E-7, eps = 1.0E-4
02-01 16:53:50.971 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 2 iterations (1)
02-01 16:53:50.971 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=63 lmb=.23E0 alpha=.5E0 obj=0.3063 imp=.24E-6 bdf=.53E-3] solution has 10 nonzeros
02-01 16:53:50.971 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=63 lmb=.23E0 alpha=.5E0 obj=0.3063 imp=.24E-6 bdf=.53E-3] train deviance = 0.6167672973948092, valid deviance = 0.614859312013968
02-01 16:53:50.972 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=63 lmb=.21E0 alpha=.5E0 obj=0.301 imp=.24E-6 bdf=.53E-3] Got 20 active columns out of 20 total
02-01 16:53:50.972 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=63 lmb=.21E0 alpha=.5E0 obj=0.301 imp=.24E-6 bdf=.53E-3] computed in 0+0=0ms, step = 1
02-01 16:53:50.973 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=64 lmb=.21E0 alpha=.5E0 obj=0.3009 imp=.41E-3 bdf=.29E-1] computed in 1+0=1ms, step = 1
02-01 16:53:50.973 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=65 lmb=.21E0 alpha=.5E0 obj=0.3009 imp=.23E-6 bdf=.51E-3] relImprovement < eps; relImprovement = 2.333824983000605E-7, eps = 1.0E-4
02-01 16:53:50.973 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 2 iterations (1)
02-01 16:53:50.974 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=65 lmb=.21E0 alpha=.5E0 obj=0.3009 imp=.23E-6 bdf=.51E-3] solution has 10 nonzeros
02-01 16:53:50.974 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=65 lmb=.21E0 alpha=.5E0 obj=0.3009 imp=.23E-6 bdf=.51E-3] train deviance = 0.6100826834950204, valid deviance = 0.6082948987504184
02-01 16:53:50.974 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=65 lmb=.19E0 alpha=.5E0 obj=0.296 imp=.23E-6 bdf=.51E-3] Got 20 active columns out of 20 total
02-01 16:53:50.974 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=65 lmb=.19E0 alpha=.5E0 obj=0.296 imp=.23E-6 bdf=.51E-3] computed in 0+0=0ms, step = 1
02-01 16:53:50.975 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=66 lmb=.19E0 alpha=.5E0 obj=0.2958 imp=.37E-3 bdf=.28E-1] computed in 1+0=1ms, step = 1
02-01 16:53:50.976 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=67 lmb=.19E0 alpha=.5E0 obj=0.2958 imp=.37E-6 bdf=.72E-3] relImprovement < eps; relImprovement = 3.7109609064409845E-7, eps = 1.0E-4
02-01 16:53:50.976 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 2 iterations (1)
02-01 16:53:50.976 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=67 lmb=.19E0 alpha=.5E0 obj=0.2958 imp=.37E-6 bdf=.72E-3] solution has 12 nonzeros
02-01 16:53:50.976 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=67 lmb=.19E0 alpha=.5E0 obj=0.2958 imp=.37E-6 bdf=.72E-3] train deviance = 0.6041755742261832, valid deviance = 0.602475763402433
02-01 16:53:50.976 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=67 lmb=.17E0 alpha=.5E0 obj=0.2911 imp=.37E-6 bdf=.72E-3] Got 20 active columns out of 20 total
02-01 16:53:50.976 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=67 lmb=.17E0 alpha=.5E0 obj=0.2911 imp=.37E-6 bdf=.72E-3] computed in 0+0=0ms, step = 1
02-01 16:53:50.977 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=68 lmb=.17E0 alpha=.5E0 obj=0.291 imp=.35E-3 bdf=.29E-1] computed in 1+0=1ms, step = 1
02-01 16:53:50.978 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=69 lmb=.17E0 alpha=.5E0 obj=0.291 imp=.44E-6 bdf=.7E-3] relImprovement < eps; relImprovement = 4.441688835375028E-7, eps = 1.0E-4
02-01 16:53:50.978 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 2 iterations (1)
02-01 16:53:50.978 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=69 lmb=.17E0 alpha=.5E0 obj=0.291 imp=.44E-6 bdf=.7E-3] solution has 14 nonzeros
02-01 16:53:50.978 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=69 lmb=.17E0 alpha=.5E0 obj=0.291 imp=.44E-6 bdf=.7E-3] train deviance = 0.5987098356397773, valid deviance = 0.5970566605396833
02-01 16:53:50.978 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=69 lmb=.16E0 alpha=.5E0 obj=0.2865 imp=.44E-6 bdf=.7E-3] Got 20 active columns out of 20 total
02-01 16:53:50.978 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=69 lmb=.16E0 alpha=.5E0 obj=0.2865 imp=.44E-6 bdf=.7E-3] computed in 0+0=0ms, step = 1
02-01 16:53:50.979 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=70 lmb=.16E0 alpha=.5E0 obj=0.2864 imp=.32E-3 bdf=.28E-1] computed in 1+0=1ms, step = 1
02-01 16:53:50.980 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=71 lmb=.16E0 alpha=.5E0 obj=0.2864 imp=.4E-6 bdf=.56E-3] relImprovement < eps; relImprovement = 4.0259610129338724E-7, eps = 1.0E-4
02-01 16:53:50.980 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 2 iterations (1)
02-01 16:53:50.980 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=71 lmb=.16E0 alpha=.5E0 obj=0.2864 imp=.4E-6 bdf=.56E-3] solution has 16 nonzeros
02-01 16:53:50.981 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=71 lmb=.16E0 alpha=.5E0 obj=0.2864 imp=.4E-6 bdf=.56E-3] train deviance = 0.5937619235429428, valid deviance = 0.5921921914064688
02-01 16:53:50.981 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=71 lmb=.15E0 alpha=.5E0 obj=0.2821 imp=.4E-6 bdf=.56E-3] Got 20 active columns out of 20 total
02-01 16:53:50.981 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=71 lmb=.15E0 alpha=.5E0 obj=0.2821 imp=.4E-6 bdf=.56E-3] computed in 0+0=0ms, step = 1
02-01 16:53:50.982 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=72 lmb=.15E0 alpha=.5E0 obj=0.2821 imp=.3E-3 bdf=.28E-1] computed in 1+0=1ms, step = 1
02-01 16:53:50.982 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=73 lmb=.15E0 alpha=.5E0 obj=0.2821 imp=.48E-6 bdf=.71E-3] relImprovement < eps; relImprovement = 4.751532983552262E-7, eps = 1.0E-4
02-01 16:53:50.982 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 2 iterations (1)
02-01 16:53:50.982 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=73 lmb=.15E0 alpha=.5E0 obj=0.2821 imp=.48E-6 bdf=.71E-3] solution has 16 nonzeros
02-01 16:53:50.984 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=73 lmb=.15E0 alpha=.5E0 obj=0.2821 imp=.48E-6 bdf=.71E-3] train deviance = 0.5893341845760698, valid deviance = 0.5878176355702026
02-01 16:53:50.984 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=73 lmb=.13E0 alpha=.5E0 obj=0.278 imp=.48E-6 bdf=.71E-3] Got 20 active columns out of 20 total
02-01 16:53:50.984 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=73 lmb=.13E0 alpha=.5E0 obj=0.278 imp=.48E-6 bdf=.71E-3] computed in 0+0=0ms, step = 1
02-01 16:53:50.985 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=74 lmb=.13E0 alpha=.5E0 obj=0.2779 imp=.26E-3 bdf=.27E-1] computed in 1+0=1ms, step = 1
02-01 16:53:50.985 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: GLM[dest=metalearner_AUTO_StackedEnsemble_AllModels_1_AutoML_1_20260201_163031_cv_5, iter=75 lmb=.13E0 alpha=.5E0 obj=0.2779 imp=.3E-6 bdf=.56E-3] relImprovement < eps; relImprovement = 2.961502017448829E-7, eps = 1.0E-4
02-01 16:53:50.985 127.0.0.1:54321       2040      FJ-4-19  INFO water.default: DONE after 2 iterations (1)
